#probe_size	time
10		1.11
10		0.68
10		3.07
10		2.97
10		4.19
10		1.16
10		6.54
10		3.41
10		6.47
10		5.62
15		4.15
15		6.77
15		2.01
15		14.93
15		21.91
15		2.77
15		3.8
15		6.96
15		7.85
15		2.51
20		1.6
20		149.96
20		3.34
20		5.82
20		14.2
20		2.64
20		10.1
20		8.57
20		4.28
20		3.78
25		26.8
25		7.41
25		7.29
25		3.85
25		5.64
25		7.13
25		3.39
25		7.94
25		59.96
25		2.38
30		28.49
30		10.3
30		15.55
30		23.34
30		293.91
30		9.78
30		16.19
30		6.2
30		4.63
30		5.29
35		28.42
35		13.16
35		10.96
35		7.27
35		8.11
35		15.3
35		9.1
35		67.48
35		4.73
35		7.43
40		18.72
40		10.18
40		19.21
40		18.58
40		36.43
40		13.47
40		6.07
40		17.44
40		12.72
40		14.4
45		12.16
45		18.66
45		18.99
45		13.08
45		14.54
45		16.0
45		26.77
45		57.99
45		49.2
45		12.13
50		13.99
50		71.23
50		13.89
50		12.32
50		39.56
50		13.31
50		39.36
50		52.72
50		33.36
50		26.14
55		13.47
55		27.73
55		10.07
55		15.58
55		25.8
55		34.93
55		56.45
55		19.53
55		13.98
55		9.53
60		7.01
60		42.72
60		18.37
60		27.93
60		13.85
60		25.87
60		23.17
60		9.92
60		70.7
60		15.13
65		25.16
65		68.01
65		70.67
65		17.4
65		15.72
65		66.76
65		16.03
65		17.98
65		32.25
65		35.56
70		63.19
70		121.54
70		20.0
70		56.33
70		36.91
70		39.24
70		31.43
70		56.28
70		32.67
70		320.5
75		21.64
75		22.85
75		58.67
75		14.84
75		62.88
75		36.92
75		28.35
75		55.15
75		46.25
75		121.09
80		59.32
80		40.07
80		50.89
80		38.18
80		47.64
80		22.05
80		70.5
80		19.73
80		49.05
80		31.16
85		28.62
85		35.07
85		58.09
85		24.11
85		57.76
85		85.06
85		79.65
85		30.29
85		75.11
85		37.59
90		35.52
90		27.07
90		47.34
90		31.46
90		36.17
90		101.09
90		26.27
90		19.17
90		30.87
90		65.3
95		30.94
95		65.71
95		27.91
95		67.81
95		43.74
95		31.08
95		62.76
95		25.42
95		29.57
95		51.89
100		20.51
100		21.85
100		27.78
100		255.78
100		23.64
100		61.52
100		29.36
100		40.57
100		16.12
100		35.36
