0.177254	0.0
0.275442	0.0
0.24498	0.0
0.414147	0.0
1.0	0.0
1.0	0.0
0.334514	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.414172	0.0
0.395609	0.0
0.328601	0.0
1.0	0.0
0.48568	10.0
0.265112	0.0
0.166458	0.0
0.541479	0.0
0.260386	0.0
0.370569	0.0
0.163589	0.0
0.473393	0.0
0.394993	0.0
0.286538	0.0
0.322445	0.0
0.500474	0.0
1.0	10.0
0.270963	0.0
1.0	0.0
0.44452	0.0
0.267026	0.0
0.342262	0.0
1.0	0.0
1.0	0.0
0.335803	10.0
0.470429	0.0
0.431628	0.0
0.253736	0.0
0.333324	0.0
1.0	0.0
0.155463	10.0
0.336641	0.0
1.0	0.0
1.0	0.0
0.255766	160.0
0.40512	0.0
1.0	0.0
0.401873	0.0
0.339163	0.0
0.327954	0.0
0.358801	0.0
0.261532	10.0
0.147309	0.0
0.423273	0.0
0.404489	0.0
0.314819	0.0
1.0	0.0
1.0	0.0
0.341384	10.0
0.384221	0.0
0.368667	0.0
0.226175	0.0
0.247853	20.0
0.234145	10.0
0.321632	0.0
0.396232	0.0
0.454548	0.0
0.415424	0.0
0.40512	0.0
1.0	0.0
0.354615	30.0
0.420555	0.0
0.332098	0.0
0.360293	0.0
0.343364	0.0
0.42353	0.0
1.0	0.0
0.237918	0.0
0.289883	0.0
0.26944	0.0
0.523293	10.0
1.0	0.0
1.0	0.0
0.338233	0.0
1.0	0.0
0.247858	0.0
0.139307	0.0
0.343079	10.0
1.0	0.0
0.406115	0.0
0.251327	0.0
0.163159	0.0
0.417013	0.0
0.329724	0.0
1.0	0.0
0.398833	0.0
0.233469	0.0
1.0	0.0
0.436791	0.0
0.251418	0.0
0.252588	0.0
0.39145	0.0
0.429056	0.0
0.315552	0.0
0.316403	10.0
0.338254	0.0
0.400928	0.0
0.350986	0.0
0.474565	0.0
1.0	0.0
1.0	0.0
0.258718	0.0
1.0	0.0
1.0	0.0
0.275432	0.0
0.345953	0.0
0.159725	10.0
0.150878	0.0
0.451209	0.0
0.339984	0.0
0.395934	0.0
0.343796	0.0
0.396218	0.0
0.401054	0.0
0.270062	0.0
0.340025	30.0
1.0	0.0
0.338233	0.0
0.259986	0.0
0.398782	0.0
0.139307	0.0
0.312714	0.0
0.305695	0.0
1.0	0.0
1.0	0.0
0.185099	0.0
0.245514	0.0
0.269626	20.0
0.345884	0.0
0.330968	40.0
0.348581	0.0
0.40512	0.0
0.343796	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.35952	10.0
0.147282	0.0
0.233469	0.0
0.41123	0.0
0.345448	0.0
1.0	0.0
1.0	0.0
0.245039	0.0
0.422519	0.0
0.410651	0.0
0.1651	0.0
0.215854	0.0
0.401633	10.0
1.0	0.0
0.245004	0.0
1.0	0.0
0.367185	20.0
0.348668	0.0
0.240595	0.0
0.305695	0.0
0.31954	0.0
0.156492	0.0
0.147309	0.0
0.366279	0.0
1.0	0.0
0.39375	0.0
0.409498	0.0
0.260373	0.0
0.271986	0.0
0.427355	0.0
0.26856	0.0
0.255735	0.0
0.316914	0.0
0.139424	0.0
0.230636	10.0
0.16275	0.0
0.335471	0.0
0.254277	0.0
0.357758	0.0
0.411575	10.0
0.322412	0.0
0.338711	0.0
1.0	0.0
0.365003	0.0
0.258885	0.0
0.24498	0.0
0.358173	40.0
0.534536	0.0
1.0	0.0
0.154451	0.0
0.258885	0.0
0.241401	0.0
0.215854	0.0
0.460947	0.0
0.343876	0.0
1.0	0.0
0.264987	0.0
1.0	0.0
0.155437	0.0
1.0	0.0
1.0	0.0
0.359254	10.0
0.407905	10.0
0.266351	0.0
0.344066	0.0
0.338701	0.0
0.142985	0.0
0.412555	0.0
1.0	0.0
0.346618	0.0
0.350607	10.0
0.146717	0.0
0.245612	0.0
0.370141	0.0
1.0	0.0
1.0	0.0
0.245555	0.0
0.159255	0.0
1.0	0.0
0.315278	0.0
1.0	0.0
0.351372	0.0
1.0	0.0
1.0	0.0
0.245669	0.0
0.356262	10.0
0.335689	0.0
0.147309	0.0
0.174865	0.0
1.0	0.0
0.353953	0.0
0.517462	0.0
0.357872	60.0
1.0	0.0
0.472453	0.0
0.486821	0.0
0.245555	0.0
0.263842	0.0
0.168402	10.0
0.251327	0.0
0.246956	0.0
1.0	0.0
0.254532	0.0
0.333234	0.0
0.347188	0.0
0.421113	0.0
0.339093	0.0
1.0	0.0
0.329589	0.0
0.344896	0.0
0.258885	0.0
1.0	0.0
0.273592	0.0
1.0	0.0
0.266004	0.0
0.274208	0.0
0.411093	0.0
0.274017	0.0
0.543558	10.0
0.252657	0.0
0.253216	0.0
1.0	0.0
1.0	0.0
0.272328	0.0
1.0	0.0
1.0	0.0
0.273398	0.0
1.0	0.0
0.351193	0.0
0.256303	0.0
0.266946	0.0
0.315386	0.0
0.483824	20.0
0.252625	0.0
0.264957	0.0
0.406394	0.0
0.404365	0.0
1.0	0.0
0.481862	0.0
1.0	0.0
0.397168	10.0
0.344367	0.0
0.265923	0.0
0.401628	0.0
0.503632	10.0
0.315355	20.0
0.360106	0.0
0.332044	0.0
0.406885	0.0
0.259017	0.0
0.330121	0.0
1.0	0.0
0.434456	0.0
0.333521	0.0
0.178585	0.0
0.252826	0.0
0.376137	0.0
0.458026	0.0
1.0	0.0
0.351232	0.0
0.162403	0.0
0.321982	0.0
1.0	0.0
0.253787	0.0
0.246956	0.0
0.211256	20.0
0.271972	0.0
0.183891	0.0
1.0	0.0
0.444676	80.0
0.252763	10.0
0.338254	0.0
0.255642	10.0
1.0	0.0
0.316245	0.0
0.154451	0.0
0.147538	0.0
0.351383	0.0
1.0	0.0
0.308536	0.0
0.326653	0.0
1.0	0.0
0.318612	0.0
0.226175	0.0
1.0	0.0
0.346083	0.0
1.0	0.0
0.160754	0.0
0.153508	0.0
0.345523	10.0
0.139307	0.0
1.0	0.0
0.265855	0.0
0.233469	0.0
1.0	0.0
0.322551	0.0
0.321501	0.0
0.345031	0.0
1.0	0.0
0.139307	0.0
0.360653	0.0
0.421589	0.0
1.0	0.0
0.163887	0.0
0.215854	0.0
0.353783	270.0
0.338431	0.0
0.328387	0.0
0.423273	0.0
1.0	0.0
0.351383	0.0
0.253799	0.0
0.147282	0.0
0.26154	0.0
1.0	0.0
0.417099	0.0
0.486056	10.0
1.0	0.0
0.254769	0.0
0.344562	0.0
0.233469	0.0
0.363964	0.0
0.359732	0.0
0.252625	0.0
0.444645	20.0
0.259109	0.0
0.232079	0.0
1.0	0.0
0.245612	0.0
0.15573	10.0
0.354311	0.0
1.0	0.0
1.0	0.0
0.147309	0.0
0.57411	0.0
0.154451	0.0
0.274277	0.0
1.0	0.0
0.337589	0.0
0.338192	0.0
0.393317	0.0
0.241237	10.0
0.241149	0.0
1.0	0.0
0.344733	0.0
0.371471	0.0
0.147309	10.0
1.0	0.0
0.32939	0.0
0.468906	0.0
0.316591	0.0
0.160071	0.0
0.574838	0.0
0.381654	0.0
1.0	0.0
0.252274	30.0
0.422098	0.0
0.270066	0.0
0.34239	0.0
0.418955	0.0
0.230751	0.0
1.0	0.0
0.492964	0.0
1.0	0.0
0.364622	0.0
0.334724	20.0
0.164455	0.0
0.333234	0.0
1.0	0.0
0.267598	0.0
0.188357	10.0
0.233407	0.0
0.245004	0.0
0.273282	0.0
1.0	0.0
0.42124	0.0
0.331366	10.0
0.252602	0.0
0.147538	0.0
0.334032	10.0
1.0	0.0
0.381654	0.0
0.174549	70.0
0.415587	0.0
0.312739	0.0
0.170267	0.0
0.311068	0.0
1.0	0.0
0.265312	0.0
0.333234	0.0
0.541906	20.0
1.0	0.0
0.357608	0.0
0.456655	0.0
0.416629	10.0
0.411794	0.0
1.0	0.0
0.351151	20.0
0.265476	0.0
0.147309	20.0
1.0	0.0
1.0	0.0
0.410013	0.0
0.403996	0.0
0.246366	0.0
0.148668	0.0
0.354936	0.0
0.309461	10.0
0.416225	0.0
1.0	0.0
0.260761	10.0
1.0	0.0
0.273701	0.0
0.327581	0.0
0.420933	10.0
0.274064	0.0
0.299074	0.0
1.0	0.0
0.252175	0.0
0.40512	0.0
0.253681	10.0
1.0	0.0
0.310833	0.0
0.334369	0.0
1.0	0.0
0.251776	0.0
0.356092	0.0
0.228574	0.0
0.170727	0.0
0.369666	0.0
0.305695	0.0
0.19393	0.0
1.0	0.0
0.366318	0.0
1.0	0.0
0.261811	20.0
0.41895	0.0
0.297902	0.0
1.0	0.0
0.272728	0.0
