#probe_size	time
1		2.57
1		1.97
1		6.26
1		0.45
1		0.48
1		0.66
1		0.57
1		0.74
1		0.47
1		2.36
3		1.13
3		0.81
3		0.93
3		0.84
3		1.12
3		0.95
3		0.39
3		0.48
3		0.18
3		0.48
5		0.31
5		0.46
5		0.23
5		0.5
5		0.99
5		0.66
5		0.63
5		0.53
5		0.72
5		0.4
7		0.66
7		0.56
7		0.72
7		0.3
7		0.78
7		0.95
7		0.97
7		0.23
7		0.48
7		0.75
9		0.35
9		1.52
9		0.97
9		1.02
9		0.33
9		0.64
9		0.67
9		0.3
9		0.39
9		1.89
11		1.53
11		0.57
11		0.66
11		0.55
11		0.59
11		0.78
11		1.68
11		1.13
11		0.39
11		0.39
13		0.85
13		0.89
13		0.34
13		1.06
13		0.44
13		1.01
13		1.28
13		0.62
13		0.45
13		0.89
15		0.76
15		0.92
15		1.34
15		0.51
15		0.45
15		0.6
15		0.89
15		0.81
15		0.81
15		1.05
17		1.1
17		1.17
17		1.03
17		0.65
17		0.65
17		0.75
17		0.56
17		0.88
17		0.77
17		0.77
19		0.93
19		1.5
19		0.55
19		0.63
19		0.94
19		0.87
19		0.78
19		0.73
19		1.0
19		0.7
21		2.47
21		1.26
21		1.66
21		1.31
21		3.32
21		1.11
21		1.48
21		0.91
21		0.78
21		0.6
23		1.13
23		0.87
23		0.81
23		1.44
23		1.0
23		0.78
23		0.69
23		0.85
23		0.79
23		0.81
25		0.75
25		0.84
25		0.92
25		2.0
25		1.05
25		1.21
25		1.34
25		1.7
25		0.51
25		1.12
