1007_s_at	10.59772301
1053_at	7.346292019
117_at	4.730363846
121_at	7.68262291
1255_g_at	2.742180109
1294_at	6.104815006
1316_at	4.995325089
1320_at	5.196919918
1405_i_at	3.685538054
1431_at	3.105597019
1438_at	5.719942093
1487_at	9.168141365
1494_f_at	4.856624126
1552256_a_at	8.202766418
1552257_a_at	8.249095917
1552258_at	3.852339029
1552261_at	4.492507935
1552263_at	4.943342209
1552264_a_at	7.483792782
1552266_at	2.982582092
1552269_at	3.873325109
1552271_at	5.345822811
1552272_a_at	4.982546806
1552274_at	4.356711864
1552275_s_at	4.016993999
1552276_a_at	5.203656197
1552277_a_at	7.674107075
1552278_a_at	3.986206055
1552279_a_at	6.456923008
1552280_at	2.943223
1552281_at	6.756152153
1552283_s_at	4.828855038
1552286_at	4.759111881
1552287_s_at	6.683764935
1552288_at	3.752228975
1552289_a_at	3.780083895
1552291_at	6.762802124
1552293_at	4.534132957
1552295_a_at	7.090380192
1552296_at	3.168657064
1552299_at	4.095328808
1552301_a_at	4.319615841
1552302_at	3.169537067
1552303_a_at	4.632268906
1552304_at	3.665844917
1552306_at	3.938585997
1552307_a_at	4.34653616
1552309_a_at	3.320729971
1552310_at	7.914431095
1552311_a_at	6.127628803
1552312_a_at	6.305556774
1552314_a_at	3.876147032
1552315_at	3.420034885
1552316_a_at	2.745620966
1552318_at	2.736771107
1552319_a_at	4.040249825
1552320_a_at	2.368432045
1552321_a_at	2.79319191
1552322_at	2.740241051
1552323_s_at	4.407738209
1552325_at	2.508511066
1552326_a_at	4.007929802
1552327_at	2.935961008
1552329_at	5.374331951
1552330_at	6.592243195
1552332_at	6.471654892
1552334_at	5.811916828
1552335_at	5.975815773
1552337_s_at	4.073862076
1552338_at	4.19232893
1552340_at	3.360227108
1552343_s_at	4.065945148
1552344_s_at	4.878002167
1552347_at	6.506709099
1552348_at	5.296393871
1552349_a_at	3.906904936
1552354_at	4.23832798
1552355_s_at	5.406699181
1552359_at	2.803514004
1552360_a_at	5.802310944
1552362_a_at	5.551352024
1552364_s_at	4.845199108
1552365_at	3.110435963
1552367_a_at	2.85006094
1552368_at	2.951589108
1552370_at	6.501397133
1552372_at	2.528256893
1552373_s_at	2.500730038
1552375_at	4.318459988
1552377_s_at	6.006515026
1552378_s_at	6.015635014
1552379_at	2.411360979
1552381_at	3.116125107
1552383_at	5.761189938
1552384_a_at	4.764426231
1552386_at	2.849749088
1552388_at	4.780554771
1552389_at	3.608072042
1552390_a_at	3.573549032
1552391_at	3.831522942
1552393_at	2.560585022
1552394_a_at	2.753000975
1552395_at	6.028238773
1552396_at	3.894665956
1552398_a_at	2.689599037
1552399_a_at	4.278884888
1552400_a_at	4.467642784
1552401_a_at	2.868531942
1552402_at	3.459232092
1552405_at	4.172364235
1552408_at	3.142092943
1552409_a_at	5.224096775
1552410_at	4.840034962
1552411_at	5.429214954
1552412_a_at	3.311574936
1552414_at	3.68819499
1552415_a_at	3.623653889
1552417_a_at	5.70855999
1552418_at	4.546636105
1552419_s_at	4.968493938
1552421_a_at	3.161166906
1552422_at	4.518864155
1552423_at	5.292555809
1552424_at	3.184828997
1552425_a_at	3.662177086
1552426_a_at	9.725093842
1552427_at	4.30056715
1552430_at	2.790574074
1552432_at	4.573307991
1552436_a_at	3.99654007
1552438_a_at	2.942612886
1552439_s_at	2.917454004
1552440_at	3.82279706
1552445_a_at	3.259725094
1552448_a_at	3.421857119
1552449_a_at	3.397064924
1552450_a_at	5.214910984
1552452_at	2.875370026
1552453_a_at	3.448877096
1552455_at	2.867044926
1552456_a_at	4.432703972
1552457_a_at	3.188832045
1552458_at	2.458925009
1552459_a_at	3.877276897
1552461_at	2.886183977
1552463_at	3.107650042
1552466_x_at	2.5310359
1552467_at	5.792265892
1552468_a_at	3.760890961
1552470_a_at	3.634752989
1552472_a_at	6.259788036
1552473_at	6.314557076
1552474_a_at	6.383646011
1552476_s_at	7.575683117
1552477_a_at	7.306848049
1552478_a_at	5.379703999
1552480_s_at	2.50740099
1552481_s_at	4.792023182
1552482_at	3.144006968
1552484_at	5.18376112
1552485_at	4.884434223
1552486_s_at	5.520761967
1552487_a_at	2.582710028
1552489_s_at	2.394906998
1552490_at	3.132519007
1552491_at	4.265387058
1552493_s_at	3.98566103
1552494_at	4.193581104
1552496_a_at	5.257853031
1552497_a_at	4.604929924
1552498_at	3.347805977
1552499_a_at	3.941905022
1552501_a_at	4.940237999
1552502_s_at	5.72992897
1552503_at	4.327932835
1552504_a_at	5.72010088
1552506_at	3.415184021
1552507_at	3.842700958
1552508_at	3.416198969
1552509_a_at	3.046319962
1552510_at	7.409852982
1552511_a_at	2.612776041
1552514_at	2.709346056
1552515_at	3.711699009
1552516_a_at	6.033805847
1552518_s_at	5.017014027
1552519_at	3.28965807
1552520_at	3.446376085
1552521_a_at	2.410907984
1552522_at	3.181010008
1552523_a_at	3.958808899
1552524_at	6.082454205
1552526_at	3.70005393
1552528_at	5.784760952
1552531_a_at	3.465254068
1552532_a_at	3.173544884
1552535_at	5.347885132
1552536_at	3.695358038
1552538_a_at	3.003556967
1552540_s_at	5.148574829
1552541_at	5.194098949
1552542_s_at	3.300327063
1552543_a_at	3.730756044
1552544_at	3.770313025
1552546_a_at	5.303267002
1552548_at	3.627779007
1552549_a_at	4.35551405
1552552_s_at	2.898149014
1552553_a_at	3.153347015
1552554_a_at	3.090946913
1552555_at	5.475914001
1552557_a_at	2.783412933
1552558_a_at	6.234398842
1552559_a_at	4.030244827
1552562_at	3.466815948
1552563_a_at	3.177463055
1552564_at	2.801713943
1552566_at	5.56551981
1552568_at	4.155583858
1552569_a_at	3.480643034
1552570_at	2.998864889
1552572_a_at	2.609509945
1552573_s_at	3.516976118
1552575_a_at	6.610603809
1552576_at	4.441716194
1552578_a_at	2.903825998
1552579_a_at	4.032081127
1552580_at	4.469237804
1552582_at	3.002866983
1552583_s_at	3.180254936
1552584_at	3.945832014
1552585_s_at	2.865607977
1552586_at	4.89228487
1552587_at	3.118844986
1552588_a_at	2.730278969
1552590_a_at	2.76237011
1552592_at	2.407232046
1552594_at	5.130730152
1552596_at	5.697802067
1552598_at	3.928164959
1552599_at	3.042330027
1552602_at	4.798910141
1552604_at	3.818435907
1552605_s_at	3.350059032
1552607_at	5.052369118
1552608_at	4.626739979
1552609_s_at	3.614243984
1552610_a_at	8.282362938
1552611_a_at	6.598175049
1552612_at	7.378941059
1552613_s_at	7.359147072
1552615_at	6.979543209
1552616_a_at	4.141303062
1552617_a_at	8.173822403
1552618_at	6.915359974
1552619_a_at	7.462946892
1552620_at	6.529539108
1552621_at	8.332181931
1552622_s_at	7.740839005
1552623_at	5.804080963
1552625_a_at	6.618803024
1552626_a_at	3.559115887
1552627_a_at	6.539752007
1552628_a_at	8.706460953
1552629_a_at	3.358010054
1552630_a_at	4.395112991
1552631_a_at	4.434166908
1552632_a_at	3.518033028
1552633_at	4.406694889
1552634_a_at	4.235280991
1552637_at	3.047655106
1552639_at	4.941144943
1552641_s_at	7.380782127
1552643_at	3.979605913
1552644_a_at	4.771018028
1552646_at	5.263977051
1552648_a_at	6.742040157
1552649_a_at	5.433115959
1552651_a_at	5.457950115
1552652_at	5.941536903
1552656_s_at	6.414668083
1552657_a_at	4.674227238
1552658_a_at	3.915579081
1552660_a_at	7.278193951
1552661_at	2.449410915
1552662_a_at	4.571584225
1552663_a_at	6.029424191
1552664_at	6.383708954
1552665_at	3.896137953
1552666_a_at	2.777915001
1552667_a_at	4.539703846
1552669_at	3.511388063
1552670_a_at	6.408382893
1552671_a_at	5.133317947
1552672_a_at	5.528861046
1552673_at	2.998652935
1552674_at	2.368400097
1552675_at	2.761080027
1552676_at	5.68474102
1552677_a_at	5.630856037
1552678_a_at	6.284135818
1552680_a_at	3.975433111
1552682_a_at	3.81150198
1552684_a_at	5.317148209
1552685_a_at	5.879157066
1552686_at	4.235156059
1552687_a_at	3.555367947
1552689_at	6.049752235
1552690_a_at	4.094466209
1552691_at	2.662533045
1552693_at	2.967262983
1552694_at	2.383048058
1552695_a_at	3.318984032
1552696_at	5.973491192
1552698_at	5.280815125
1552701_a_at	3.100078106
1552703_s_at	2.639275074
1552705_at	2.81942606
1552708_a_at	2.880803108
1552711_a_at	6.301829815
1552712_a_at	4.055513859
1552713_a_at	3.613749981
1552714_at	2.881217957
1552715_a_at	2.736073017
1552716_at	5.209967136
1552717_s_at	5.75761795
1552718_at	4.542905807
1552719_at	4.674227238
1552721_a_at	2.785037041
1552722_at	2.453701019
1552724_at	4.612371922
1552725_s_at	4.032794952
1552726_at	3.538587093
1552727_s_at	2.903691053
1552729_at	5.642796993
1552730_at	3.584638119
1552731_at	3.1260221
1552732_at	2.534533024
1552733_at	2.971682072
1552734_at	3.554949999
1552735_at	3.385005951
1552736_a_at	2.933156013
1552737_s_at	5.547791958
1552738_a_at	3.544393063
1552739_s_at	4.385511875
1552740_at	4.093126774
1552742_at	2.840943098
1552743_at	2.684170008
1552745_at	3.424612999
1552747_a_at	2.578233004
1552749_a_at	7.276899815
1552750_at	3.127434015
1552751_a_at	5.141256809
1552752_a_at	3.217107058
1552754_a_at	2.623262882
1552755_at	2.755398989
1552757_s_at	3.156966925
1552758_at	2.869513035
1552760_at	3.062133074
1552761_at	5.63601923
1552763_at	2.679359913
1552765_x_at	2.69907999
1552766_at	2.230995893
1552767_a_at	3.392712116
1552768_at	5.741041183
1552769_at	3.375654936
1552770_s_at	2.973273039
1552771_a_at	3.128531933
1552772_at	3.421360016
1552773_at	3.986604929
1552774_a_at	5.68356514
1552775_at	4.522891998
1552777_a_at	3.273004055
1552779_a_at	4.432237148
1552782_at	4.05996418
1552783_at	2.635241985
1552785_at	2.598726988
1552787_at	3.963685989
1552788_a_at	4.856215
1552789_at	5.376691818
1552790_a_at	7.389277935
1552791_a_at	2.566308022
1552792_at	3.64479208
1552793_at	4.727837086
1552794_a_at	3.083056927
1552796_a_at	3.813325882
1552797_s_at	6.573113918
1552798_a_at	4.476272106
1552799_at	5.512166023
1552800_at	6.365999222
1552801_at	3.97942996
1552803_a_at	3.074018955
1552804_a_at	5.868021011
