1007_s_at	8.09721756
1053_at	9.113882065
117_at	4.829944134
121_at	7.631941795
1255_g_at	2.838244915
1294_at	5.262503147
1316_at	5.108791828
1320_at	5.329467773
1405_i_at	2.854557991
1431_at	3.204325914
1438_at	5.861024857
1487_at	7.936460972
1494_f_at	5.238299847
1552256_a_at	7.336421013
1552257_a_at	8.595433235
1552258_at	4.431999207
1552261_at	4.476581097
1552263_at	5.038183212
1552264_a_at	7.465132236
1552266_at	2.718667984
1552269_at	3.529824018
1552271_at	5.130862236
1552272_a_at	5.204705238
1552274_at	5.531361103
1552275_s_at	4.884795189
1552276_a_at	5.484906197
1552277_a_at	8.821857452
1552278_a_at	4.95220089
1552279_a_at	6.190879822
1552280_at	3.318767071
1552281_at	6.536117077
1552283_s_at	5.902844906
1552286_at	6.527482033
1552287_s_at	5.939730167
1552288_at	4.023747921
1552289_a_at	4.020652771
1552291_at	7.141343117
1552293_at	4.605614185
1552295_a_at	7.41369915
1552296_at	2.867098093
1552299_at	4.405697823
1552301_a_at	4.609210014
1552302_at	3.419817924
1552303_a_at	5.036511898
1552304_at	3.211433887
1552306_at	3.590764046
1552307_a_at	5.417973995
1552309_a_at	5.268148899
1552310_at	6.358821869
1552311_a_at	5.908237934
1552312_a_at	6.215741158
1552314_a_at	4.639533043
1552315_at	3.616031885
1552316_a_at	2.999572992
1552318_at	2.613723993
1552319_a_at	3.464777946
1552320_a_at	2.817296982
1552321_a_at	3.148397923
1552322_at	2.870731115
1552323_s_at	4.270681858
1552325_at	2.364518881
1552326_a_at	3.874398947
1552327_at	2.754550934
1552329_at	3.701675892
1552330_at	6.327580929
1552332_at	6.688799858
1552334_at	5.309749126
1552335_at	5.312901974
1552337_s_at	4.443171978
1552338_at	3.969424963
1552340_at	3.626743078
1552343_s_at	3.931731939
1552344_s_at	5.590219021
1552347_at	8.56688118
1552348_at	5.732767105
1552349_a_at	3.589080095
1552354_at	4.265087128
1552355_s_at	5.178751945
1552359_at	2.898915052
1552360_a_at	5.091718197
1552362_a_at	3.898751974
1552364_s_at	3.884924889
1552365_at	2.746108055
1552367_a_at	2.691184044
1552368_at	2.917840004
1552370_at	5.463262081
1552372_at	2.432307005
1552373_s_at	2.401426077
1552375_at	4.152022839
1552377_s_at	6.07096386
1552378_s_at	7.987801075
1552379_at	2.392291069
1552381_at	5.443743229
1552383_at	5.975393772
1552384_a_at	4.745463848
1552386_at	2.536067009
1552388_at	5.488408089
1552389_at	3.10010004
1552390_a_at	3.444545031
1552391_at	3.737545013
1552393_at	2.455511093
1552394_a_at	2.741688013
1552395_at	6.640666008
1552396_at	4.259473801
1552398_a_at	2.89034605
1552399_a_at	4.873795986
1552400_a_at	4.660383224
1552401_a_at	2.961472988
1552402_at	3.583035946
1552405_at	4.320943832
1552408_at	3.166385889
1552409_a_at	5.332942009
1552410_at	5.137426853
1552411_at	6.140835762
1552412_a_at	3.4932971
1552414_at	4.232612133
1552415_a_at	3.730921984
1552417_a_at	6.949324131
1552418_at	4.723913193
1552419_s_at	5.252473831
1552421_a_at	3.295434952
1552422_at	4.397707939
1552423_at	5.346807003
1552424_at	2.830504894
1552425_a_at	3.373204947
1552426_a_at	8.251979828
1552427_at	3.261967897
1552430_at	3.147607088
1552432_at	4.63320303
1552436_a_at	4.392715931
1552438_a_at	3.000843048
1552439_s_at	2.648058891
1552440_at	3.775607109
1552445_a_at	3.433325052
1552448_a_at	3.645289898
1552449_a_at	3.148238897
1552450_a_at	5.328393936
