#probe_size	time
10		5.06
10		34.9
10		9.89
10		6.21
10		18.98
10		10.48
10		8.94
10		8.36
10		21.66
10		15.23
15		10.35
15		10.14
15		84.61
15		20.87
15		6.38
15		13.71
15		5.54
15		16.04
15		5.47
15		10.9
20		39.05
20		6.19
20		39.63
20		25.93
20		42.69
20		27.67
20		12.92
20		10.86
20		14.25
20		14.05
25		13.88
25		12.59
25		21.13
25		17.95
25		28.07
25		26.72
25		61.63
25		27.39
25		33.26
25		32.57
30		41.3
30		13.89
30		13.32
30		18.91
30		30.25
30		20.08
30		69.87
30		36.69
30		46.78
30		27.77
35		22.91
35		21.08
35		43.67
35		31.3
35		60.64
35		50.08
35		26.43
35		19.71
35		16.22
35		88.05
40		19.62
40		86.72
40		16.42
40		36.82
40		26.28
40		39.74
40		23.84
40		78.89
40		14.22
40		106.12
45		54.42
45		16.15
45		42.36
45		34.96
45		31.2
45		94.66
45		118.98
45		77.64
45		67.86
45		33.74
50		89.55
50		51.05
50		50.45
50		64.34
50		65.81
50		42.83
50		87.44
50		52.17
50		25.65
50		77.96
55		44.24
55		81.88
55		41.61
55		112.38
55		33.61
55		42.6
55		83.83
55		94.5
55		68.54
55		36.38
60		57.54
60		28.46
60		42.31
60		29.61
60		29.6
60		72.43
60		70.9
60		25.52
60		66.48
60		49.04
65		60.91
65		53.59
65		64.29
65		75.89
65		64.55
65		64.02
65		84.78
65		91.22
65		78.19
65		111.82
70		71.61
70		54.78
70		46.89
70		63.06
70		47.24
70		72.98
70		66.71
70		61.37
70		178.09
70		85.7
75		65.63
75		63.29
75		97.11
75		67.72
75		95.11
75		163.56
75		62.1
75		68.03
75		94.74
75		57.32
80		85.79
80		72.71
80		90.42
80		63.81
80		75.03
80		90.38
80		108.88
80		65.39
80		85.5
80		56.07
85		60.15
85		63.0
85		70.26
85		36.65
85		114.32
85		179.14
85		84.02
85		70.69
85		103.12
85		96.09
90		111.52
90		69.09
90		86.32
90		92.77
90		76.97
90		69.46
90		57.55
90		124.33
90		126.77
90		118.35
95		138.9
95		64.45
95		101.16
95		64.21
95		81.65
95		94.93
95		110.48
95		56.34
95		141.5
95		147.27
100		124.46
100		95.87
100		76.71
100		150.79
100		104.0
100		110.37
100		61.03
100		73.18
100		159.06
100		133.43
