#probe_size	time
1		0.3
1		0.35
1		0.96
1		10.32
1		3.66
1		15.84
1		3.26
1		1.86
1		0.74
1		0.37
1		0.22
1		3.39
1		1147.46
1		719.74
1		542.45
1		4.2
1		0.3
1		3.21
1		37.23
1		227.97
1		166.53
1		27.67
1		333.86
1		333.88
3		0.23
3		0.3
3		0.6
3		6.39
3		1.28
3		3.64
3		0.25
3		2.24
3		0.23
3		0.76
3		0.32
3		0.15
3		204.94
3		108.19
3		57.7
3		0.25
3		1.02
3		2.31
3		46.88
3		147.68
3		34.92
3		10.63
3		103.79
3		85.17
5		0.41
5		0.27
5		0.43
5		2.5
5		1.24
5		1.54
5		0.7
5		0.43
5		0.76
5		0.35
5		0.91
5		0.83
5		429.75
5		978.66
5		256.37
5		1.09
5		0.78
5		1.11
5		170.84
5		167.79
5		22.78
5		21.84
5		139.46
5		19.55
7		1.18
7		0.73
7		0.23
7		2.9
7		1.35
7		2.56
7		0.58
7		0.47
7		0.68
7		0.49
7		0.41
7		2.28
7		123.46
7		470.94
7		45.68
7		1.37
7		1.63
7		1.28
7		129.15
7		232.1
7		48.34
7		56.19
7		58.41
7		108.02
9		1.61
9		0.38
9		0.9
9		4.26
9		2.01
9		1.51
9		0.81
9		0.37
9		0.36
9		1.38
9		0.59
9		0.4
9		439.64
9		178.86
9		145.06
9		0.73
9		0.79
9		1.11
9		280.02
9		306.54
9		43.77
9		142.55
9		9.86
9		74.77
11		1.16
11		0.69
11		0.52
11		0.85
11		2.56
11		3.36
11		1.34
11		0.56
11		0.71
11		2.13
11		1.55
11		0.57
11		405.87
11		393.97
11		877.59
11		1.44
11		1.23
11		1.74
11		285.77
11		580.01
11		307.12
11		229.6
11		157.45
11		227.99
13		2.13
13		1.44
13		0.46
13		2.76
13		3.26
13		5.97
13		2.54
13		2.37
13		1.03
13		1.49
13		0.56
13		1.86
13		245.66
13		220.44
13		437.87
13		2.81
13		1.53
13		2.89
13		266.33
13		109.54
13		200.97
13		39.32
13		298.69
13		87.51
15		1.08
15		0.69
15		0.75
15		5.52
15		4.38
15		3.09
15		0.76
15		0.85
15		0.75
15		0.91
15		0.46
15		1.98
15		170.57
15		1009.04
15		380.01
15		0.82
15		1.75
15		4.35
15		239.0
15		209.56
15		493.8
15		111.56
15		160.12
15		222.89
17		1.31
17		0.97
17		0.85
17		4.03
17		2.9
17		3.42
17		0.36
17		1.14
17		1.0
17		1.03
17		0.53
17		0.4
17		373.45
17		508.02
17		779.28
17		2.12
17		1.15
17		6.08
17		384.18
17		270.82
17		420.92
17		773.1
17		505.25
17		190.14
19		1.7
19		1.31
19		4.4
19		4.91
19		7.52
19		3.92
19		0.76
19		1.09
19		1.19
19		2.68
19		1.19
19		0.98
19		228.38
19		324.43
19		359.28
19		5.44
19		1.07
19		1.57
19		179.72
19		211.76
19		315.73
19		72.05
19		73.39
19		663.66
21		2.67
21		1.31
21		1.04
21		2.55
21		4.15
21		7.29
21		0.54
21		3.24
21		0.61
21		1.36
21		1.54
21		1.64
21		497.96
21		332.63
21		414.43
21		2.0
21		4.28
21		1.83
21		304.4
21		435.39
21		408.39
21		169.8
21		458.31
21		263.47
23		1.15
23		2.67
23		1.45
23		7.72
23		6.25
23		3.03
23		0.96
23		1.53
23		0.72
23		6.65
23		2.37
23		2.41
23		637.19
23		1134.32
23		273.84
23		2.14
23		2.33
23		1.79
23		281.13
23		375.71
23		1223.7
23		199.63
23		188.02
23		515.89
25		1.58
25		0.54
25		1.83
25		2.55
25		8.49
25		6.62
25		1.17
25		1.73
25		1.88
25		1.16
25		1.33
25		1.22
25		553.66
25		790.91
25		299.84
25		4.59
25		0.99
25		5.17
25		675.19
25		426.64
25		1151.87
25		4739.36
25		253.95
25		565.06
