#probe_size	time
1		0.39
1		0.39
1		0.4
1		0.46
1		0.62
1		0.3
1		0.36
1		0.37
1		0.38
1		0.4
1		0.29
1		0.45
1		0.28
1		0.27
1		0.29
1		0.63
1		0.28
1		0.28
1		1.05
1		1.23
1		0.76
1		0.92
1		1.05
1		0.78
3		0.44
3		0.49
3		0.48
3		0.46
3		0.35
3		0.45
3		0.43
3		0.42
3		0.42
3		0.35
3		0.53
3		0.47
3		0.3
3		0.49
3		0.33
3		0.42
3		0.62
3		0.41
3		0.85
3		1.01
3		1.28
3		0.79
3		0.62
3		0.73
5		0.41
5		0.41
5		0.52
5		0.5
5		0.5
5		0.5
5		0.68
5		0.47
5		0.7
5		0.68
5		0.53
5		0.53
5		0.33
5		0.32
5		0.28
5		0.69
5		0.47
5		0.51
5		2.02
5		0.86
5		1.0
5		0.79
5		0.6
5		0.79
7		0.58
7		0.48
7		0.59
7		0.54
7		1.14
7		0.54
7		0.54
7		0.51
7		0.52
7		0.6
7		0.58
7		0.58
7		0.6
7		0.5
7		0.38
7		0.58
7		0.46
7		0.45
7		0.82
7		0.88
7		0.74
7		0.7
7		0.78
7		1.32
9		0.63
9		0.78
9		0.64
9		0.48
9		0.58
9		0.57
9		0.58
9		0.73
9		0.59
9		0.62
9		0.52
9		0.52
9		0.34
9		0.36
9		0.53
9		0.63
9		0.51
9		0.88
9		0.83
9		1.12
9		0.95
9		1.13
9		1.44
9		0.95
11		0.71
11		0.57
11		0.69
11		0.64
11		0.63
11		0.64
11		0.56
11		0.65
11		0.54
11		0.96
11		0.57
11		0.67
11		0.51
11		0.41
11		0.6
11		0.68
11		0.86
11		0.67
11		0.88
11		1.46
11		1.24
11		1.05
11		1.13
11		0.91
13		0.74
13		0.77
13		0.78
13		0.57
13		0.69
13		0.69
13		0.7
13		0.72
13		0.83
13		0.91
13		0.63
13		0.75
13		0.45
13		0.48
13		0.45
13		0.73
13		0.73
13		0.73
13		1.24
13		0.94
13		1.53
13		1.08
13		0.85
13		1.64
15		0.82
15		0.68
15		0.82
15		0.74
15		0.95
15		0.94
15		0.65
15		0.74
15		0.68
15		0.79
15		0.68
15		0.97
15		0.54
15		0.61
15		0.46
15		0.79
15		0.78
15		0.79
15		1.07
15		1.11
15		1.0
15		1.19
15		1.01
15		1.59
17		0.86
17		0.86
17		0.83
17		1.04
17		0.68
17		0.77
17		0.82
17		0.79
17		0.81
17		0.85
17		1.02
17		0.86
17		0.5
17		0.76
17		0.45
17		1.03
17		0.93
17		0.82
17		1.13
17		0.99
17		1.02
17		1.08
17		1.46
17		1.06
19		1.06
19		0.94
19		1.07
19		0.81
19		0.83
19		0.81
19		0.83
19		0.86
19		0.93
19		0.81
19		0.92
19		0.81
19		0.55
19		0.65
19		0.66
19		1.0
19		0.82
19		0.91
19		1.06
19		1.48
19		1.4
19		1.1
19		1.23
19		1.05
21		0.87
21		0.98
21		0.99
21		0.84
21		0.87
21		1.13
21		0.92
21		0.9
21		0.93
21		0.99
21		0.99
21		0.97
21		0.73
21		0.79
21		0.67
21		1.16
21		0.96
21		0.97
21		1.83
21		1.15
21		1.37
21		1.08
21		1.58
21		1.34
23		1.02
23		0.91
23		1.03
23		1.45
23		0.93
23		0.91
23		0.98
23		0.95
23		0.98
23		1.02
23		1.01
23		1.01
23		0.79
23		0.76
23		0.78
23		1.03
23		1.19
23		0.91
23		2.27
23		1.68
23		1.16
23		1.38
23		1.53
23		1.8
25		1.25
25		1.26
25		1.08
25		0.96
25		0.96
25		0.95
25		1.02
25		1.03
25		1.02
25		1.24
25		1.1
25		1.09
25		0.79
25		0.82
25		0.82
25		1.24
25		1.06
25		1.26
25		1.39
25		1.32
25		1.25
25		1.55
25		1.51
25		1.44
