1007_s_at	6.598981857
1053_at	8.411108971
117_at	4.716308117
121_at	7.598398209
1255_g_at	2.721299887
1294_at	7.541413784
1316_at	4.959218979
1320_at	5.408374786
1405_i_at	2.684922934
1431_at	3.09738493
1438_at	5.026097775
1487_at	7.224343777
1494_f_at	4.77690506
1552256_a_at	6.927456856
1552257_a_at	7.642560005
1552258_at	4.417057991
1552261_at	4.600398064
1552263_at	6.617455006
1552264_a_at	8.163797379
1552266_at	2.946773052
1552269_at	3.48584199
1552271_at	5.193401814
1552272_a_at	5.318710804
1552274_at	6.624003887
1552275_s_at	6.56124115
1552276_a_at	5.099514961
1552277_a_at	8.163684845
1552278_a_at	4.233092785
1552279_a_at	5.698318005
1552280_at	3.458990097
1552281_at	6.462532997
1552283_s_at	5.305682182
1552286_at	5.585351944
1552287_s_at	6.365417004
1552288_at	3.438055992
1552289_a_at	3.730307102
1552291_at	7.444355965
1552293_at	4.313100815
1552295_a_at	6.944299221
1552296_at	3.377494097
1552299_at	3.833168983
1552301_a_at	4.293119907
1552302_at	3.598221064
1552303_a_at	5.423616886
1552304_at	3.699043036
1552306_at	4.559254169
1552307_a_at	5.077791214
1552309_a_at	3.058017969
1552310_at	6.423631191
1552311_a_at	6.130187035
1552312_a_at	6.919748783
1552314_a_at	3.894325018
1552315_at	3.447913885
1552316_a_at	2.73090601
1552318_at	2.793965101
1552319_a_at	3.198081017
1552320_a_at	2.557667017
1552321_a_at	3.079991102
1552322_at	2.601037025
1552323_s_at	4.068846226
1552325_at	2.577255011
1552326_a_at	4.260036945
1552327_at	2.79478097
1552329_at	6.188801765
1552330_at	5.750570774
1552332_at	6.339079857
1552334_at	5.452301979
1552335_at	6.820199013
1552337_s_at	4.186919212
1552338_at	5.605947018
1552340_at	3.440073967
1552343_s_at	4.335000992
1552344_s_at	6.398381233
1552347_at	7.88493681
1552348_at	5.368837833
1552349_a_at	4.050079823
1552354_at	4.099298
1552355_s_at	5.183283806
1552359_at	2.742769003
1552360_a_at	5.608894825
1552362_a_at	4.940272808
1552364_s_at	4.811882973
1552365_at	2.544497013
1552367_a_at	2.897134066
1552368_at	3.080024004
1552370_at	6.010735989
1552372_at	2.479942083
1552373_s_at	2.467861891
1552375_at	4.637379169
1552377_s_at	6.390501976
1552378_s_at	3.940653086
1552379_at	2.340610027
1552381_at	2.693080902
1552383_at	5.767891884
1552384_a_at	4.778983116
1552386_at	2.54223609
1552388_at	5.21002388
1552389_at	2.817106962
1552390_a_at	2.595618963
1552391_at	3.656588078
1552393_at	2.628575087
1552394_a_at	2.940663099
1552395_at	6.146593094
1552396_at	4.071629047
1552398_a_at	2.839092016
1552399_a_at	4.903768063
1552400_a_at	3.962376118
1552401_a_at	2.954365969
1552402_at	3.451900005
1552405_at	4.309916973
1552408_at	3.095601082
1552409_a_at	5.631800175
1552410_at	9.594481468
1552411_at	5.519341946
1552412_a_at	3.48961091
1552414_at	4.012318134
1552415_a_at	3.510787964
1552417_a_at	7.004514217
1552418_at	4.680318832
1552419_s_at	5.006698132
1552421_a_at	3.257328033
1552422_at	4.703753948
1552423_at	4.798335075
1552424_at	3.306996107
1552425_a_at	3.282041073
1552426_a_at	9.454204559
1552427_at	4.323995113
1552430_at	2.613790035
1552432_at	4.886853218
1552436_a_at	4.161239147
1552438_a_at	2.804598093
1552439_s_at	2.382061958
1552440_at	3.964704037
1552445_a_at	3.498562098
1552448_a_at	3.459018946
1552449_a_at	3.380502939
1552450_a_at	5.144668102
1552452_at	3.031109095
1552453_a_at	3.678612947
1552455_at	3.237042904
1552456_a_at	3.901643991
1552457_a_at	2.901119947
1552458_at	2.819736004
1552459_a_at	4.282745838
1552461_at	2.834157944
1552463_at	2.946773052
1552466_x_at	2.637960911
1552467_at	5.745421886
1552468_a_at	3.772054911
1552470_a_at	3.420701027
1552472_a_at	6.421362877
1552473_at	6.272109985
1552474_a_at	7.872827053
1552476_s_at	5.739421844
1552477_a_at	2.960052967
1552478_a_at	2.891243935
1552480_s_at	3.964975119
1552481_s_at	4.61320591
1552482_at	2.99138093
1552484_at	5.54647398
1552485_at	5.435338974
1552486_s_at	6.735055923
1552487_a_at	2.498492956
1552489_s_at	5.508509159
1552490_at	3.521132946
1552491_at	4.264453888
1552493_s_at	3.914316893
1552494_at	4.170111179
1552496_a_at	3.364239931
1552497_a_at	4.042950153
1552498_at	3.37390399
1552499_a_at	3.999600887
1552501_a_at	5.254002094
1552502_s_at	3.052464962
1552503_at	5.075697899
1552504_a_at	5.702589989
1552506_at	3.501918077
1552507_at	3.580189943
1552508_at	3.658474922
1552509_a_at	2.956482887
1552510_at	7.278007984
1552511_a_at	3.10970211
1552514_at	2.597443104
1552515_at	3.989840984
1552516_a_at	5.888201237
1552518_s_at	4.592201233
1552519_at	4.074258804
1552520_at	3.263657093
1552521_a_at	2.441812992
1552522_at	2.592344046
1552523_a_at	4.057210922
1552524_at	5.534843922
1552526_at	3.622786999
1552528_at	6.108123779
1552531_a_at	2.986471891
1552532_a_at	3.145030975
