#probe_size	time
1		2.54
1		1.42
1		1.6
1		4.18
1		2.48
1		7.53
1		3.23
1		2.97
1		24.06
1		4.13
3		9.04
3		4.9
3		3.82
3		3.7
3		6.3
3		6.18
3		5.36
3		5.43
3		5.09
3		5.17
5		10.22
5		3.25
5		4.01
5		3.27
5		4.76
5		3.75
5		5.52
5		2.76
5		5.7
5		7.64
7		3.16
7		3.39
7		4.26
7		2.99
7		2.05
7		5.65
7		2.54
7		1.96
7		2.47
7		5.63
9		2.0
9		5.18
9		5.23
9		2.86
9		2.45
9		4.71
9		7.22
9		2.76
9		9.7
9		4.06
11		13.36
11		3.71
11		6.3
11		2.64
11		2.61
11		5.17
11		9.38
11		4.38
11		5.13
11		5.24
13		7.91
13		4.65
13		2.84
13		4.58
13		3.77
13		4.03
13		11.04
13		6.67
13		11.7
13		2.52
15		4.6
15		4.26
15		5.92
15		3.29
15		3.68
15		4.43
15		6.08
15		6.45
15		24.45
15		7.45
17		6.22
17		3.05
17		2.6
17		5.28
17		4.43
17		3.75
17		6.92
17		4.14
17		4.91
17		5.68
19		6.79
19		6.15
19		4.16
19		6.39
19		4.06
19		3.19
19		4.5
19		6.39
19		4.52
19		8.98
21		6.3
21		6.06
21		5.01
21		4.53
21		7.06
21		6.81
21		7.18
21		5.03
21		2.97
21		3.95
23		6.46
23		8.54
23		5.26
23		3.64
23		4.89
23		4.53
23		5.05
23		8.24
23		3.78
23		4.83
25		4.7
25		5.52
25		5.69
25		4.0
25		4.81
25		16.55
25		6.81
25		5.11
25		4.89
25		4.97
